Club Speed (mph),Attack Angle (deg),Club Path (deg),Club Face (deg),Face to Path (deg),Ball Speed (mph),Smash Factor,Launch Angle (deg),Launch Direction (deg),Backspin (rpm),Sidespin (rpm),Spin Rate (rpm),Spin Rate Type,Spin Axis (deg),Apex Height (ft),Total Distance (yards),Total Deviation Angle (deg),Total Deviation Distance (yards),Air Density (g/L),Temperature (F),Air Pressure (kPA),Carry Distance (yards),Carry Deviation Angle (deg),Carry Deviation Distance (yards)
98.5146743,0.46,3.58,0.72,-2.86,137.1018274,1.391689394,14.81000042,1.039999962,2301.740234,-192.0688934,2309.73999,Measured,4.769999981,76.70603399,263.0468053,2.609999895,11.99693817,0.9508776,69.692,80.74,236.0126832,2.480000019,10.21434837
89.72351467,2.57,5.52,1.52,-4.0,113.9719058,1.270256813,24.81999969,1.940000057,4746.539551,965.6943359,4843.779785,Measured,-11.5,113.648292,189.9387496,-2.99000001,-9.919072282,0.9508776,69.692,80.74,177.9418271,-2.720000029,-8.453630817
93.50393701,1.73,6.8,3.86,-2.94,115.202219,1.232057416,24.89999962,4.019999981,4823.810547,1272.704346,4988.879883,Measured,-14.77999973,116.5026192,191.0105027,-2.289999962,-7.633420843,0.9508776,69.692,80.74,179.2541597,-1.929999948,-6.036745386
100.2594846,-0.04,6.62,6.56,-0.06,131.6436974,1.313029863,19.84000015,6.21999979,3746.655762,554.5943604,3787.47998,Measured,-8.420000076,117.7493418,240.4636974,2.950000048,12.35783048,0.9508776,69.692,80.74,223.8517087,3.210000038,12.53280844
94.9579456,1.09,7.0,8.95,1.95,116.656231,1.228504158,24.84000015,8.229999542,5388.246582,-491.3170471,5410.600098,Measured,5.210000038,121.4894973,191.1417309,11.68000031,38.68110119,0.9508776,69.692,80.74,180.4680712,11.64999962,36.45013324
95.96456693,0.54,2.76,-6.82,-9.58,97.1054041,1.011888108,35.38000107,-5.25,6103.439941,755.8969116,6150.069824,Measured,-7.059999943,122.8674566,138.6810997,-9.090000153,-21.9160115,0.9508776,69.692,80.74,131.911639,-9.050000191,-20.74584352
92.63153185,-3.1,0.23,-15.55,-15.78,96.94881924,1.046607103,1.019999981,-12.73999977,7001.471191,427.00177,7014.47998,Measured,-3.49000001,0.984252008,124.6937846,-14.27000046,-30.74147048,0.9508776,69.692,80.74,54.0354329,-13.23999977,-12.36876686
42.97154617,,14.37,22.33,7.96,75.67555886,1.761062042,9.590000153,20.13999939,1695.059082,-847.3426514,1895.050049,Measured,26.55999947,7.053806087,104.5822367,23.36000061,41.45887997,0.9508776,69.692,80.74,53.0183722,22.34000015,20.15529342
89.81299213,-1.15,2.55,12.16,9.61,116.2983216,1.294894189,,10.31000042,3541.875977,-2019.43103,4077.129883,Measured,29.69000053,0.0,138.4623804,10.31000042,24.78127717,0.9508776,69.692,80.74,0.0,173.3800049,0.0
84.66803865,-1.56,0.53,10.55,10.02,114.5758796,1.353236492,16.43000031,8.739999771,3454.358398,-1538.701904,3781.560059,Measured,24.01000023,61.05643245,191.3823272,17.42000008,57.3053385,0.9508776,69.692,80.74,172.0800592,16.94000053,50.14216806
88.80637079,-0.41,1.89,3.44,1.55,128.7356819,1.449622147,10.68000031,3.059999943,3881.371338,499.9695129,3913.439941,Measured,-7.340000153,54.03543082,219.3022734,0.319999993,1.224846899,0.9508776,69.692,80.74,197.5721825,0.579999983,2.012248505
87.71027201,-0.83,3.01,16.6,13.59,99.25286089,1.131599055,15.03999996,14.01000023,2041.144165,-1183.685913,2359.530029,Measured,30.11000061,31.62729771,157.1850347,20.44000053,54.88844994,0.9508776,69.692,80.74,124.9562578,19.82999992,42.38844961
87.53131711,-0.24,-0.8,3.53,4.33,124.0381191,1.41707132,9.390000343,2.799999952,4264.599121,-1456.773071,4506.549805,Measured,18.86000061,41.01049869,197.3753234,9.979999542,34.19728834,0.9508776,69.692,80.74,175.2843381,9.270000458,28.23709503
83.99695777,0.62,-2.0,7.82,9.82,97.12776971,1.156324851,14.97999954,6.170000076,1590.640015,-593.7667847,1697.849976,Measured,20.46999931,29.03543432,161.646979,9.970000267,27.99650085,0.9508776,69.692,80.74,120.4615065,9.239999771,19.34601983
86.72602004,-2.13,-4.25,-7.17,-2.92,124.0604847,1.430487467,5.070000172,-6.420000076,3542.229248,-739.3650513,3618.570068,Measured,11.78999996,16.79789989,208.5411225,-2.730000019,-9.940945049,0.9508776,69.692,80.74,146.0301824,-3.630000114,-9.241032162
83.03507516,-0.23,-4.68,2.66,7.34,110.0125275,1.32489225,14.80000019,1.600000024,1578.748779,-557.8240967,1674.400024,Measured,19.45999908,38.22178353,191.6119933,5.53000021,18.48206432,0.9508776,69.692,80.74,152.438757,4.880000114,12.97025334
87.32999284,-1.53,-4.55,6.52,11.07,111.8468146,1.280737705,16.34000015,4.78000021,2832.197021,-1666.960205,3286.350098,Measured,30.47999954,52.98556305,184.1316657,14.39999962,45.8005261,0.9508776,69.692,80.74,162.664048,13.42000008,37.74059309
74.13206872,4.56,1.03,4.11,3.08,112.3613089,1.515690994,15.22000027,3.5,1634.737671,-487.9578857,1706.01001,Measured,16.62000084,42.65091864,196.6207276,7.059999943,24.15791793,0.9508776,69.692,80.74,161.8656983,6.550000191,18.46019156
68.27129563,7.01,3.68,1.66,-2.02,110.6165013,1.620249042,9.100000381,1.820000052,1121.783813,-541.5670166,1245.670044,Measured,25.77000046,14.4028867,192.4322033,5.079999924,17.04943149,0.9508776,69.692,80.74,107.0975506,4.090000153,7.633420843
54.80493916,12.48,3.7,10.3,6.6,96.05404131,1.752653005,8.260000229,8.920000076,1118.548706,-765.8861694,1355.630005,Measured,34.40000153,8.464566679,147.1894098,12.57999992,32.05380519,0.9508776,69.692,80.74,73.25022239,11.35999966,14.43569533
90.75250537,-1.02,-1.61,9.72,11.33,123.7025752,1.363076146,13.72000027,7.78000021,2521.237793,-1546.227173,2957.610107,Measured,31.52000046,50.29527534,204.1994764,17.52000046,61.4720025,0.9508776,69.692,80.74,182.0319302,16.59000015,51.97943874
77.2190408,3.28,2.33,9.32,6.99,112.5178938,1.457126281,10.60999966,7.949999809,799.3859863,-283.234436,848.0800171,Measured,19.51000023,17.8805768,208.2239653,9.840000153,35.57523926,0.9508776,69.692,80.74,115.7152204,9.279999733,18.65704229
78.49409449,-0.16,0.52,3.2,2.68,100.9305631,1.28583639,20.14999962,2.690000057,4452.612793,-1003.439514,4564.279785,Measured,12.69999981,65.25590351,162.3578376,7.46999979,21.10673582,0.9508776,69.692,80.74,147.9877595,7.139999866,18.38363896
84.13117394,-1.9,2.17,5.35,3.18,107.0821379,1.272799759,21.31999969,4.670000076,5685.878906,-1361.910278,5846.709961,Measured,13.47000027,83.66141732,170.7786567,10.86999989,32.20691247,0.9508776,69.692,80.74,158.9129457,10.56999969,29.16666675
,,,,,42.07677046,-18.80999947,,36.06000137,1337.83374,-3497.942383,3745.050049,Measured,69.06999969,0.0,17.94619406,38.75999832,11.23140907,0.9508776,69.692,80.74,17.94619406,38.75999832,11.23140907
95.80798139,-0.09,2.04,8.16,6.12,131.576592,1.373336439,16.38999939,6.960000038,3220.533447,-1297.258545,3471.98999,Measured,21.94000053,85.07217948,232.1084924,15.90999985,63.63735633,0.9508776,69.692,80.74,216.7104152,15.43999958,57.69903578
70.75429492,12.94,2.85,-10.7,-13.55,89.65641068,1.267151496,26.80999947,-8.430000305,5111.830566,135.6435852,5113.629883,Measured,-1.519999981,74.34383152,136.7126008,-9.609999657,-22.83464475,0.9508776,69.692,80.74,126.3888886,-9.649999619,-21.1942248
96.50143164,-0.34,-0.75,4.27,5.02,131.9792412,1.367640241,13.01000023,3.420000076,4310.523438,-2280.378174,4876.549805,Measured,27.87999916,68.56955255,217.6946605,15.64000034,58.68328942,0.9508776,69.692,80.74,200.3499529,14.76000023,51.03893063
,,,,,97.3067287,-43.5,18.86000061,-6.559999943,4564.713867,-2922.625244,5420.180176,Measured,32.63000107,51.31233708,144.5428676,4.320000172,10.88145211,0.9508776,69.692,80.74,130.8180258,3.329999924,7.611548598
98.24624195,2.02,4.95,9.83,4.88,135.58071,1.380009121,17.96999931,8.68999958,3344.291748,-1357.296143,3609.22998,Measured,22.09000015,102.8871411,236.6032438,18.52000046,75.14216873,0.9508776,69.692,80.74,228.1277407,18.14999962,71.05205733
,,,,,100.9305631,-45.11999893,16.79999924,-5.25,4886.872559,-2550.452637,5512.379883,Measured,27.55999947,49.57348969,151.563863,4.349999905,11.49387602,0.9508776,69.692,80.74,137.2047234,3.49000001,8.355205453
63.99874732,-1.08,-24.33,-2.94,21.39,114.0613853,1.782244029,22.59000015,-5.460000038,5865.078613,1356.216675,6019.839844,Measured,-13.02000046,103.8057723,183.4427007,-12.15999985,-38.63735983,0.9508776,69.692,80.74,172.6815331,-11.92000008,-35.67366462
90.26037938,2.85,2.39,-11.7,-14.09,93.88421891,1.040148729,33.70000076,-9.31000042,6491.112305,1730.791382,6717.899902,Measured,-14.93000031,107.2834671,133.1255505,-16.82999992,-38.54986877,0.9508776,69.692,80.74,126.6513534,-16.70000076,-36.39544923
91.53543307,1.75,8.21,,22.81,76.83875822,0.839442778,32.84000015,26.5,3683.671875,-1965.245361,4175.120117,Measured,28.07999992,63.38582577,103.7729652,35.88999939,60.82677049,0.9508776,69.692,80.74,98.56736358,35.72000122,57.55686906
85.71939871,-2.3,1.38,8.93,7.55,116.3430528,1.357254653,13.85000038,7.510000229,1857.610596,-557.3098755,1939.410034,Measured,16.70000076,41.50262342,204.5384939,11.56999969,41.01049869,0.9508776,69.692,80.74,167.5087469,11.0,31.94444344
85.182534,0.58,-10.62,-3.68,6.94,121.2866885,1.42384457,13.05000019,-4.360000134,3952.400879,-43.46066666,3952.639893,Measured,0.629999995,59.02230896,206.4741941,-4.289999962,-15.43088326,0.9508776,69.692,80.74,186.8875759,-4.329999924,-14.10761113
80.35075161,2.47,-9.87,-0.18,9.69,108.2453458,1.347160339,17.28000069,-1.379999995,2594.312744,-41.20762634,2594.639893,Measured,0.910000026,55.87270566,187.8499609,-1.159999967,-3.816710422,0.9508776,69.692,80.74,165.2012222,-1.200000048,-3.455818117
82.52057981,0.39,-5.87,2.99,8.86,106.7913423,1.294117693,14.55000019,1.730000019,2052.687988,-17.19696045,2052.76001,Measured,0.479999989,38.4186353,182.5349996,1.870000005,5.949256406,0.9508776,69.692,80.74,149.1907242,1.860000014,4.833770862
49.14549034,13.63,3.64,10.75,7.11,85.04831885,1.730541669,12.27000046,9.289999962,2076.789551,-513.9534302,2139.439941,Measured,13.89999962,15.97768991,131.9772532,11.78999996,26.97944015,0.9508776,69.692,80.74,84.90813582,11.18000031,16.46981673
,,,,,92.09466305,-41.16999817,17.03000069,0.959999979,4507.15625,-3482.269531,5695.669922,Measured,37.68999863,36.87663967,128.8713871,12.43999958,27.75590459,0.9508776,69.692,80.74,112.8718275,11.14000034,21.80664975
89.63403722,-1.68,0.13,0.45,0.32,130.301539,1.453706014,10.06000042,0.389999986,4069.752441,-218.9851532,4075.639893,Measured,3.079999924,53.70735183,221.3035877,1.620000005,6.277340082,0.9508776,69.692,80.74,199.9453213,1.519999981,5.304024393
82.67716535,3.53,-0.86,2.04,2.9,119.5418724,1.445887409,15.69999981,1.570000052,2969.10791,-173.2774811,2974.159912,Measured,3.339999914,65.12467317,212.7077865,2.75999999,10.2362201,0.9508776,69.692,80.74,190.9011347,2.670000076,8.880139857
87.32999284,0.06,-4.89,-0.88,4.01,122.5393673,1.403176198,15.85999966,-1.330000043,5040.61377,-1338.377808,5215.27002,Measured,14.86999989,80.67585352,205.8508265,5.309999943,19.06168012,0.9508776,69.692,80.74,189.8731355,4.860000134,16.08705166
66.03435934,5.96,1.29,8.73,7.44,98.40283124,1.490176209,15.89000034,7.329999924,1857.816406,147.8447418,1863.689941,Measured,-4.550000191,35.20341057,163.6045561,6.5,18.53674624,0.9508776,69.692,80.74,131.4195081,6.690000057,15.29964979
85.20490336,0.03,-1.08,3.42,4.5,119.1615973,1.39852981,14.51000023,2.670000076,3602.245605,-5.658398628,3602.25,Measured,0.090000004,62.20472141,205.9930015,2.809999943,10.10498663,0.9508776,69.692,80.74,185.9251908,2.819999933,9.164479565
87.41947029,-2.36,6.99,18.11,11.12,109.9677878,1.257932442,15.44999981,15.75,2489.916748,-1627.494263,2974.629883,Measured,33.16999817,43.60236208,167.6618521,25.10000038,71.13954839,0.9508776,69.692,80.74,150.2077932,24.29000092,61.77821706
85.38385827,-2.14,-1.13,8.35,9.48,115.6272339,1.354204837,15.85000038,6.71999979,3135.24292,-1550.895508,3497.860107,Measured,26.31999969,57.48031646,193.5476769,15.86999989,52.93088531,0.9508776,69.692,80.74,172.6924799,15.02999973,44.7834654
86.30100215,-1.0,-1.67,1.75,3.42,126.4316403,1.465007788,13.81999969,1.230000019,2925.021729,-550.0452881,2976.290039,Measured,10.64999962,62.36876716,225.1640413,4.929999828,19.33508345,0.9508776,69.692,80.74,202.1216178,4.599999905,16.22922151
69.90425913,6.27,-1.52,6.93,8.45,100.8410921,1.442560059,14.93999958,5.5,1566.366821,-708.8879395,1719.310059,Measured,24.35000038,31.2335973,168.4820621,10.11999989,29.61504804,0.9508776,69.692,80.74,128.3792644,9.260000229,20.65835454
85.54044381,3.71,-1.6,-0.8,0.8,112.6297389,1.316684061,22.70000076,-0.860000014,2986.059814,519.539856,3030.919922,Measured,-9.869999886,92.51968754,203.94795,-4.429999828,-15.74803108,0.9508776,69.692,80.74,185.0284366,-4.159999847,-13.42957101
91.46832498,0.65,0.14,2.98,2.84,118.7142083,1.297872333,20.56999969,2.470000029,3860.768555,-1054.738281,4002.25,Measured,15.27999973,95.37401475,208.2458423,8.960000038,32.44750665,0.9508776,69.692,80.74,191.5245023,8.56000042,28.49956197
92.83285612,3.12,0.12,0.06,-0.06,133.3885135,1.436867496,14.36999989,0.059999999,2688.269531,-628.0533447,2760.659912,Measured,13.14999962,72.53937208,245.4615015,4.619999886,19.78346473,0.9508776,69.692,80.74,222.287833,4.239999771,16.44794397
93.72763064,1.0,-1.34,4.67,6.01,133.2542942,1.42171837,15.67000008,3.670000076,2259.378418,-340.0855713,2284.830078,Measured,8.56000042,76.41076416,254.3197759,6.510000229,28.81671083,0.9508776,69.692,80.74,227.7996534,6.28000021,24.91251169
95.47244094,1.08,3.34,10.12,6.78,129.85415,1.360121819,19.14999962,8.729999542,4133.206543,-2153.445313,4660.549805,Measured,27.52000046,101.8044642,216.0979944,21.78000069,80.19466517,0.9508776,69.692,80.74,206.8350885,21.29000092,75.09842319
93.01181102,1.24,-2.68,-0.91,1.77,116.8575557,1.256373297,23.10000038,-1.080000043,3489.195557,-93.19600677,3490.439941,Measured,1.529999971,106.4304417,209.8753321,-0.550000012,-2.023184628,0.9508776,69.692,80.74,193.3398877,-0.600000024,-2.034120751
67.6896922,-6.83,-2.4,-0.02,2.38,85.67465828,1.265697265,28.21999931,-0.319999993,4782.324707,25.04042244,4782.390137,Measured,-0.300000012,71.52230721,130.3040262,-0.439999998,-1.006124253,0.9508776,69.692,80.74,118.8538936,-0.439999998,-0.907699019
70.91088046,-4.84,6.22,3.74,-2.48,86.16678699,1.21514197,14.77000046,3.849999905,5664.762695,-1357.897949,5825.240234,Measured,13.47999954,29.13385864,120.1334192,8.020000458,16.76509178,0.9508776,69.692,80.74,102.9308866,7.539999962,13.50612465
69.88188976,-3.82,0.51,2.7,2.19,85.49570781,1.223431537,14.14999962,2.279999971,6122.025879,-1190.001221,6236.609863,Measured,11.0,27.4278204,117.6290437,5.690000057,11.65791759,0.9508776,69.692,80.74,100.4921253,5.28000021,9.251968546
83.84037223,-0.26,-1.87,7.69,9.56,105.8741988,1.262806879,15.80000019,6.079999924,2090.206299,-267.3908081,2107.23999,Measured,7.289999962,42.94619473,179.2213527,7.949999809,24.78127717,0.9508776,69.692,80.74,151.7935291,7.75,20.46150381
85.80887616,0.04,-4.42,-2.79,1.63,125.4026516,1.46141818,13.53999996,-2.849999905,4049.083008,-283.8496399,4059.02002,Measured,4.010000229,68.27427646,216.8416435,-1.350000024,-5.107174187,0.9508776,69.692,80.74,198.4033226,-1.49000001,-5.139982294
83.21403006,-0.6,-0.73,-0.34,0.39,121.7564431,1.463172051,9.090000153,-0.370000005,3205.079346,680.0913696,3276.439941,Measured,-11.97999954,32.70997463,208.2458423,-4.239999771,-15.40901154,0.9508776,69.692,80.74,167.2244135,-3.609999895,-10.53149619
86.74838941,0.24,2.92,6.29,3.37,119.8774162,1.381897889,13.44999981,5.53000021,4175.12793,-68.503685,4175.689941,Measured,0.939999998,60.49868942,202.6356007,6.139999866,21.68635162,0.9508776,69.692,80.74,184.0769984,6.139999866,19.70691214
52.27720115,12.62,7.6,2.71,-4.89,95.71850598,1.830979928,5.380000114,3.180000067,2360.437744,2165.97583,3203.610107,Measured,-42.54000092,4.593175775,130.9929995,-3.200000048,-7.316273028,0.9508776,69.692,80.74,60.41120044,-0.910000026,-0.962379697
144.7297781,,,,,137.750541,0.951777463,14.03999996,-0.270000011,1051.871826,890.4751587,1378.180054,Measured,-40.25,48.85170716,252.5262507,-7.400000095,-32.52405924,0.9508776,69.692,80.74,204.1338623,-6.25,-22.23315827
86.01020043,5.45,-13.19,8.72,21.91,125.5368623,1.45955784,16.80999947,5.519999981,1504.303955,367.8225708,1548.619995,Measured,-13.73999977,63.35301662,235.8158409,2.579999924,10.62992155,0.9508776,69.692,80.74,205.58837,2.940000057,10.54243257
86.2115247,4.7,4.38,4.82,0.44,121.7340689,1.412039392,16.65999985,4.510000229,988.5612183,16.56505203,988.7000122,Measured,-0.959999979,50.95144269,224.5844276,4.429999828,17.3337712,0.9508776,69.692,80.74,186.2532782,4.460000038,14.47943982
57.78006442,,,,,140.5467113,2.432442967,12.59000015,-1.820000052,1165.979858,946.215332,1501.609985,Measured,-39.06000137,44.02887164,259.6784744,-9.289999962,-41.94006832,0.9508776,69.692,80.74,202.7777758,-7.949999809,-28.0402443
89.3432355,6.74,6.69,4.01,-2.68,127.1027194,1.422633943,16.5,4.130000114,1078.121216,673.1616211,1271.02002,Measured,-31.97999954,55.54462042,231.2773357,-1.299999952,-5.260279902,0.9508776,69.692,80.74,197.1675342,-0.600000024,-2.066929118
98.58178239,4.48,7.39,6.98,-0.41,133.7240488,1.356478302,18.45999908,6.659999847,1865.941528,-596.2156372,1958.880005,Measured,17.71999931,89.0748019,261.5157534,12.02999973,54.51662125,0.9508776,69.692,80.74,235.8377011,11.67000008,47.70341091
96.74749463,3.6,3.64,-3.78,-7.42,130.033109,1.344046267,13.73999977,-2.650000095,3072.492432,-376.7102661,3095.5,Measured,6.989999771,68.56955255,234.6456666,-0.209999993,-0.853018341,0.9508776,69.692,80.74,212.4890672,-0.430000007,-1.596675457
88.09055118,6.03,7.57,10.55,2.98,122.0696128,1.385728789,15.47999954,9.609999657,535.7995605,299.4482422,613.7999878,Measured,-29.20000076,38.64829309,227.6574783,7.429999828,29.42913369,0.9508776,69.692,80.74,164.9278189,7.900000095,22.67060317
98.31335004,3.01,5.58,8.45,2.87,126.5211198,1.286916982,19.93000031,7.639999866,3052.105957,-1797.827637,3542.25,Measured,30.5,94.25852868,217.6837304,19.80999947,73.78609057,0.9508776,69.692,80.74,205.675861,19.21999931,67.69466484
96.43432355,2.29,-3.87,1.17,5.04,140.8822466,1.46091393,17.79999924,0.479999989,2542.415039,-860.0654907,2683.949951,Measured,18.69000053,105.7414683,272.7909038,7.519999981,35.70647586,0.9508776,69.692,80.74,250.5468133,7.019999981,30.64304512
103.7267359,2.47,6.69,10.72,4.03,137.4373627,1.324994579,19.56999969,9.640000343,4770.48291,-3318.041748,5810.930176,Measured,34.81999969,114.0419892,214.1185403,27.37000084,98.42519685,0.9508776,69.692,80.74,209.623789,27.29999924,96.13954906
64.20007158,10.3,4.22,-6.05,-10.27,121.5103787,1.892682916,8.270000458,-4.440000057,469.1522217,1961.699829,2017.02002,Measured,-76.55000305,10.8267715,191.2182919,-13.36999989,-44.20384752,0.9508776,69.692,80.74,91.83071,-10.31000042,-16.42607224
75.2281675,9.43,9.48,-1.75,-11.23,124.574979,1.655961898,9.25,-0.25,726.4326172,1738.296997,1883.97998,Measured,-67.31999969,15.61679865,211.1329807,-9.770000458,-35.81583552,0.9508776,69.692,80.74,113.3858271,-6.71999979,-13.26552943
97.61989979,1.6,1.78,11.17,9.39,135.3793854,1.38680111,18.62999916,9.399999619,2083.798096,-742.8267822,2212.23999,Measured,19.62000084,95.20997526,252.635602,15.75,68.55861617,0.9508776,69.692,80.74,238.6373652,15.68000031,64.47943907
90.3722262,-1.46,0.99,5.72,4.73,131.2410482,1.452227677,13.28999996,4.829999924,2827.551758,-728.0963745,2919.790039,Measured,14.43999958,63.51706237,236.3845078,10.01000023,41.07611699,0.9508776,69.692,80.74,211.6251034,9.56000042,35.15966921
91.66964925,-0.93,7.82,14.55,6.73,128.847527,1.405563652,13.85000038,12.93000031,4708.810547,-1450.418579,4927.129883,Measured,17.12000084,74.77034421,212.0734888,21.38999939,77.35127226,0.9508776,69.692,80.74,200.2734087,21.06999969,71.99256543
78.78489621,3.57,-4.87,1.05,5.92,110.3033316,1.400056825,10.34000015,0.25,918.1329956,1210.911743,1519.630005,Measured,-52.83000183,16.30577359,188.702978,-6.789999962,-22.29877449,0.9508776,69.692,80.74,106.167981,-4.619999886,-8.552056181
95.29348604,-2.11,-2.56,6.23,8.79,128.758056,1.351173741,8.760000229,4.800000191,4502.643066,-1507.437134,4748.279785,Measured,18.51000023,43.73359555,205.9273874,12.35000038,44.05074232,0.9508776,69.692,80.74,184.8753314,11.68000031,37.4234484
91.46832498,-0.78,-1.77,-9.05,-7.28,127.304044,1.391782828,,-7.650000095,1961.687744,859.0796509,2141.550049,Measured,-23.64999962,0.0,171.6863577,-7.659999847,-22.8674539,0.9508776,69.692,80.74,0.0,173.3800049,0.0
91.04330709,-3.05,-5.96,-4.56,1.4,134.3951365,1.476167121,9.56000042,-4.489999771,2445.182129,-260.8829651,2459.060059,Measured,6.090000153,40.64960743,244.0069938,-2.74000001,-11.67979036,0.9508776,69.692,80.74,200.328076,-3.039999962,-10.61898517
94.19738726,-1.92,0.08,-18.54,-18.62,50.77845554,0.539064373,16.77000046,-15.22000027,9332.686523,1030.338257,9389.389648,Measured,-6.300000191,9.580052744,52.83245994,-16.70999908,-15.19028909,0.9508776,69.692,80.74,37.47812823,-16.32999992,-10.53149619
91.51306371,-2.22,-2.74,2.22,4.96,131.3081621,1.434857022,12.25,1.480000019,2573.0271,179.9235687,2579.310059,Measured,-4.0,55.70865992,235.6845959,0.25999999,1.071741053,0.9508776,69.692,80.74,209.2191574,0.389999986,1.432633358
65.94488189,,,,,132.9858643,2.016621464,18.37999916,2.24000001,3059.422363,-1192.818848,3283.72998,Measured,21.29999924,100.4921232,246.0411152,10.94999981,46.73009574,0.9508776,69.692,80.74,225.907707,10.35000038,40.58399017
67.01861131,,,,,133.9030078,1.99799735,16.29999924,-3.950000048,1698.517456,1707.434326,2408.379883,Measured,-45.15000153,65.41994926,234.0332458,-16.01000023,-64.5341189,0.9508776,69.692,80.74,207.1412988,-15.17000008,-54.22134933
106.5900143,,,,,139.8979978,1.312486903,12.88000011,-3.309999943,1612.652832,676.241394,1748.699951,Measured,-22.75,53.83858218,259.7768955,-8.779999733,-39.66535483,0.9508776,69.692,80.74,220.9536235,-8.090000153,-31.10236279
86.86023622,0.86,-2.17,1.82,3.99,106.8808133,1.230491856,18.47999954,1.220000029,2193.910889,-737.053894,2314.409912,Measured,18.56999969,56.4304487,164.9168887,5.710000038,16.40419948,0.9508776,69.692,80.74,164.9168887,5.710000038,16.40419948
89.36560487,0.87,-2.02,10.06,12.08,115.649608,1.294117666,18.62999916,8.010000229,5196.776367,-3224.64917,6115.950195,Measured,31.81999969,76.27952756,174.6937943,22.29000092,66.25109562,0.9508776,69.692,80.74,167.7821502,21.61000061,61.81102412
92.38546886,1.61,-5.81,-4.36,1.45,127.0132399,1.374818372,11.75,-4.309999943,3286.130859,-1422.035645,3580.620117,Measured,23.39999962,51.60761005,209.3066485,3.230000019,11.81102383,0.9508776,69.692,80.74,190.4418191,3.019999981,10.03937041
93.97369363,-2.48,-6.08,-9.74,-3.66,122.8972768,1.307783828,4.360000134,-8.760000229,3246.08252,-1670.408936,3650.659912,Measured,27.22999954,11.05643007,164.7856438,-2.210000038,-6.342957339,0.9508776,69.692,80.74,123.6329867,-3.369999886,-7.272528538
91.19989263,-3.02,-6.82,-7.96,-1.14,124.1723298,1.361540307,,-7.389999866,1385.988159,-1933.787476,2379.179932,Measured,54.36999893,0.0,122.1894175,-8.550000191,-18.16491755,0.9508776,69.692,80.74,0.0,-77.45999908,0.0
78.04670723,-2.89,5.07,-4.93,-10.0,91.78149333,1.175981622,13.80000019,-3.410000086,2355.458008,3790.096436,4462.399902,Measured,-58.13999939,20.27558999,111.7454072,-15.27999973,-29.44007007,0.9508776,69.692,80.74,90.33245677,-13.18999958,-20.61461109
77.10719399,-3.66,1.75,-4.1,-5.85,78.15855097,1.013635005,14.56999969,-3.150000095,1703.264038,1579.450073,2322.879883,Measured,-42.84000015,16.0761158,96.39107545,-11.18999958,-18.70078782,0.9508776,69.692,80.74,74.19072215,-8.079999924,-10.42213444
79.05332856,-4.41,-4.97,-4.7,0.27,84.62330402,1.070458456,15.69999981,-4.489999771,2242.982422,-117.1571884,2246.040039,Measured,2.99000001,25.09842551,127.3512653,-3.970000029,-8.814523644,0.9508776,69.692,80.74,98.31583719,-4.090000153,-7.010061075
90.43933429,-9.58,17.42,-7.56,-24.98,95.74087159,1.058619818,4.670000076,-4.03000021,3657.156982,-1099.983276,3819.0,Measured,16.73999977,5.183727175,103.9807544,-0.639999986,-1.159230034,0.9508776,69.692,80.74,72.9658806,-1.730000019,-2.198162719
79.83625626,-5.29,-1.99,-4.32,-2.33,104.4201868,1.307929401,13.64000034,-3.799999952,3580.282471,203.3031616,3586.050049,Measured,-3.25,39.66535483,161.0126812,-4.809999943,-13.50612465,0.9508776,69.692,80.74,144.870955,-4.809999943,-12.15004337
81.24552613,-5.08,0.48,-3.93,-4.41,105.2478508,1.295429494,12.64999962,-3.170000076,4814.003906,-100.8390121,4815.060059,Measured,1.200000048,40.51837395,158.5848584,-2.839999914,-7.841207433,0.9508776,69.692,80.74,145.0459371,-2.910000086,-7.349081135
81.82712956,-4.98,2.07,-5.96,-8.03,114.2179701,1.395844761,13.68000031,-4.639999866,4118.884766,2341.75415,4738.040039,Measured,-29.62000084,48.22834583,173.4580059,-15.31999969,-45.83333317,0.9508776,69.692,80.74,160.1049802,-14.56999969,-40.27777978
80.35075161,-3.09,2.34,4.69,2.35,106.2544739,1.322383073,18.70000076,4.150000095,4470.699219,-1007.515503,4582.819824,Measured,12.69999981,67.09317836,164.173223,9.06000042,25.84208132,0.9508776,69.692,80.74,158.3770859,8.869999886,24.43132125
81.67054402,-3.01,0.61,10.56,9.95,98.96206532,1.211722862,21.32999992,8.75,5473.154297,-3095.300537,6287.790039,Measured,29.48999977,64.23884489,142.0166236,20.37000084,49.42038345,0.9508776,69.692,80.74,136.6688552,19.95999908,46.65354314
78.13618468,-2.6,-3.79,-2.4,1.39,94.80136245,1.213283741,15.89999962,-2.440000057,3135.045166,-342.2358398,3153.669922,Measured,6.230000019,37.04068229,154.9978081,-0.889999986,-2.405949308,0.9508776,69.692,80.74,127.0888004,-1.039999962,-2.318460067
80.14942734,-4.03,-4.56,-3.13,1.43,112.9652827,1.409433436,12.85000038,-3.140000105,4219.819336,480.7875977,4247.120117,Measured,-6.5,48.19553668,174.7156545,-5.619999886,-17.09317598,0.9508776,69.692,80.74,164.5778713,-5.409999847,-15.5074369
